elevation_m,area_dam2,capacity_dam3
566.225,5540,1570
566.226,5540,1570
566.227,5540,1570
566.228,5540,1570
566.229,5540,1570
566.23,5540,1570
566.231,5540,1570
566.232,5540,1570
566.233,5550,1570
566.234,5550,1570
566.235,5550,1570
566.236,5550,1570
566.237,5550,1570
566.238,5550,1570
566.239,5550,1570
566.24,5550,1570
566.241,5550,1580
566.242,5550,1580
566.243,5560,1580
566.244,5560,1580
566.245,5560,1580
566.246,5560,1580
566.247,5560,1580
566.248,5560,1580
566.249,5560,1580
566.25,5560,1580
566.251,5560,1580
566.252,5560,1580
566.253,5560,1580
566.254,5570,1580
566.255,5570,1580
566.256,5570,1580
566.257,5570,1580
566.258,5570,1580
566.259,5570,1580
566.26,5570,1590
566.261,5570,1590
566.262,5570,1590
566.263,5570,1590
566.264,5570,1590
566.265,5580,1590
566.266,5580,1590
566.267,5580,1590
566.268,5580,1590
566.269,5580,1590
566.27,5580,1590
566.271,5580,1590
566.272,5580,1590
566.273,5580,1590
566.274,5580,1590
566.275,5580,1590
566.276,5590,1590
566.277,5590,1590
566.278,5590,1590
566.279,5590,1600
566.28,5590,1600
566.281,5590,1600
566.282,5590,1600
566.283,5590,1600
566.284,5590,1600
566.285,5590,1600
566.286,5600,1600
566.287,5600,1600
566.288,5600,1600
566.289,5600,1600
566.29,5600,1600
566.291,5600,1600
566.292,5600,1600
566.293,5600,1600
566.294,5600,1600
566.295,5600,1600
566.296,5600,1600
566.297,5610,1600
566.298,5610,1610
566.299,5610,1610
566.3,5610,1610
566.301,5610,1610
566.302,5610,1610
566.303,5610,1610
566.304,5610,1610
566.305,5610,1610
566.306,5610,1610
566.307,5610,1610
566.308,5620,1610
566.309,5620,1610
566.31,5620,1610
566.311,5620,1610
566.312,5620,1610
566.313,5620,1610
566.314,5620,1610
566.315,5620,1610
566.316,5620,1610
566.317,5620,1620
566.318,5630,1620
566.319,5630,1620
566.32,5630,1620
566.321,5630,1620
566.322,5630,1620
566.323,5630,1620
566.324,5630,1620
566.325,5630,1620
566.326,5630,1620
566.327,5630,1620
566.328,5630,1620
566.329,5630,1620
566.33,5630,1620
566.331,5640,1620
566.332,5640,1620
566.333,5640,1620
566.334,5640,1630
566.335,5640,1630
566.336,5640,1630
566.337,5640,1630
566.338,5640,1630
566.339,5640,1630
566.34,5640,1630
566.341,5640,1630
566.342,5640,1630
566.343,5640,1630
566.344,5650,1630
566.345,5650,1630
566.346,5650,1630
566.347,5650,1630
566.348,5650,1630
566.349,5650,1630
566.35,5650,1630
566.351,5650,1630
566.352,5650,1640
566.353,5650,1640
566.354,5650,1640
566.355,5650,1640
566.356,5660,1640
566.357,5660,1640
566.358,5660,1640
566.359,5660,1640
566.36,5660,1640
566.361,5660,1640
566.362,5660,1640
566.363,5660,1640
566.364,5660,1640
566.365,5660,1640
566.366,5660,1640
566.367,5660,1640
566.368,5660,1640
566.369,5670,1640
566.37,5670,1650
566.371,5670,1650
566.372,5670,1650
566.373,5670,1650
566.374,5670,1650
566.375,5670,1650
566.376,5670,1650
566.377,5670,1650
566.378,5670,1650
566.379,5670,1650
566.38,5670,1650
566.381,5680,1650
566.382,5680,1650
566.383,5680,1650
566.384,5680,1650
566.385,5680,1650
566.386,5680,1650
566.387,5680,1660
566.388,5680,1660
566.389,5680,1660
566.39,5680,1660
566.391,5680,1660
566.392,5680,1660
566.393,5680,1660
566.394,5690,1660
566.395,5690,1660
566.396,5690,1660
566.397,5690,1660
566.398,5690,1660
566.399,5690,1660
566.4,5690,1660
566.401,5690,1660
566.402,5690,1660
566.403,5690,1660
566.404,5690,1660
566.405,5690,1670
566.406,5700,1670
566.407,5700,1670
566.408,5700,1670
566.409,5700,1670
566.41,5700,1670
566.411,5700,1670
566.412,5700,1670
566.413,5700,1670
566.414,5700,1670
566.415,5700,1670
566.416,5700,1670
566.417,5700,1670
566.418,5700,1670
566.419,5710,1670
566.42,5710,1670
566.421,5710,1670
566.422,5710,1670
566.423,5710,1680
566.424,5710,1680
566.425,5710,1680
566.426,5710,1680
566.427,5710,1680
566.428,5710,1680
566.429,5710,1680
566.43,5710,1680
566.431,5720,1680
566.432,5720,1680
566.433,5720,1680
566.434,5720,1680
566.435,5720,1680
566.436,5720,1680
566.437,5720,1680
566.438,5720,1680
566.439,5720,1680
566.44,5720,1690
566.441,5720,1690
566.442,5720,1690
566.443,5720,1690
566.444,5730,1690
566.445,5730,1690
566.446,5730,1690
566.447,5730,1690
566.448,5730,1690
566.449,5730,1690
566.45,5730,1690
566.451,5730,1690
566.452,5730,1690
566.453,5730,1690
566.454,5730,1690
566.455,5730,1690
566.456,5730,1690
566.457,5740,1690
566.458,5740,1700
566.459,5740,1700
566.46,5740,1700
566.461,5740,1700
566.462,5740,1700
566.463,5740,1700
566.464,5740,1700
566.465,5740,1700
566.466,5740,1700
566.467,5740,1700
566.468,5740,1700
566.469,5750,1700
566.47,5750,1700
566.471,5750,1700
566.472,5750,1700
566.473,5750,1700
566.474,5750,1700
566.475,5750,1710
566.476,5750,1710
566.477,5750,1710
566.478,5750,1710
566.479,5750,1710
566.48,5750,1710
566.481,5750,1710
566.482,5760,1710
566.483,5760,1710
566.484,5760,1710
566.485,5760,1710
566.486,5760,1710
566.487,5760,1710
566.488,5760,1710
566.489,5760,1710
566.49,5760,1710
566.491,5760,1710
566.492,5760,1710
566.493,5760,1720
566.494,5770,1720
566.495,5770,1720
566.496,5770,1720
566.497,5770,1720
566.498,5770,1720
566.499,5770,1720
566.5,5770,1720
566.501,5770,1720
566.502,5770,1720
566.503,5770,1720
566.504,5770,1720
566.505,5770,1720
566.506,5770,1720
566.507,5780,1720
566.508,5780,1720
566.509,5780,1720
566.51,5780,1720
566.511,5780,1730
566.512,5780,1730
566.513,5780,1730
566.514,5780,1730
566.515,5780,1730
566.516,5780,1730
566.517,5780,1730
566.518,5780,1730
566.519,5790,1730
566.52,5790,1730
566.521,5790,1730
566.522,5790,1730
566.523,5790,1730
566.524,5790,1730
566.525,5790,1730
566.526,5790,1730
566.527,5790,1730
566.528,5790,1740
566.529,5790,1740
566.53,5790,1740
566.531,5790,1740
566.532,5800,1740
566.533,5800,1740
566.534,5800,1740
566.535,5800,1740
566.536,5800,1740
566.537,5800,1740
566.538,5800,1740
566.539,5800,1740
566.54,5800,1740
566.541,5800,1740
566.542,5800,1740
566.543,5800,1740
566.544,5810,1740
566.545,5810,1740
566.546,5810,1750
566.547,5810,1750
566.548,5810,1750
566.549,5810,1750
566.55,5810,1750
566.551,5810,1750
566.552,5810,1750
566.553,5810,1750
566.554,5810,1750
566.555,5810,1750
566.556,5810,1750
566.557,5820,1750
566.558,5820,1750
566.559,5820,1750
566.56,5820,1750
566.561,5820,1750
566.562,5820,1750
566.563,5820,1750
566.564,5820,1760
566.565,5820,1760
566.566,5820,1760
566.567,5820,1760
566.568,5820,1760
566.569,5820,1760
566.57,5830,1760
566.571,5830,1760
566.572,5830,1760
566.573,5830,1760
566.574,5830,1760
566.575,5830,1760
566.576,5830,1760
566.577,5830,1760
566.578,5830,1760
566.579,5830,1760
566.58,5830,1760
566.581,5830,1770
566.582,5840,1770
566.583,5840,1770
566.584,5840,1770
566.585,5840,1770
566.586,5840,1770
566.587,5840,1770
566.588,5840,1770
566.589,5840,1770
566.59,5840,1770
566.591,5840,1770
566.592,5840,1770
566.593,5840,1770
566.594,5840,1770
566.595,5850,1770
566.596,5850,1770
566.597,5850,1770
566.598,5850,1770
566.599,5850,1780
566.6,5850,1780
566.601,5850,1780
566.602,5850,1780
566.603,5850,1780
566.604,5850,1780
566.605,5850,1780
566.606,5850,1780
566.607,5860,1780
566.608,5860,1780
566.609,5860,1780
566.61,5860,1780
566.611,5860,1780
566.612,5860,1780
566.613,5860,1780
566.614,5860,1780
566.615,5860,1780
566.616,5860,1790
566.617,5860,1790
566.618,5860,1790
566.619,5860,1790
566.62,5870,1790
566.621,5870,1790
566.622,5870,1790
566.623,5870,1790
566.624,5870,1790
566.625,5870,1790
566.626,5870,1790
566.627,5870,1790
566.628,5870,1790
566.629,5870,1790
566.63,5870,1790
566.631,5880,1790
566.632,5880,1790
566.633,5880,1800
566.634,5880,1800
566.635,5880,1800
566.636,5880,1800
566.637,5880,1800
566.638,5880,1800
566.639,5880,1800
566.64,5880,1800
566.641,5880,1800
566.642,5890,1800
566.643,5890,1800
566.644,5890,1800
566.645,5890,1800
566.646,5890,1800
566.647,5890,1800
566.648,5890,1800
566.649,5890,1800
566.65,5890,1810
566.651,5890,1810
566.652,5890,1810
566.653,5900,1810
566.654,5900,1810
566.655,5900,1810
566.656,5900,1810
566.657,5900,1810
566.658,5900,1810
566.659,5900,1810
566.66,5900,1810
566.661,5900,1810
566.662,5900,1810
566.663,5910,1810
566.664,5910,1810
566.665,5910,1810
566.666,5910,1820
566.667,5910,1820
566.668,5910,1820
566.669,5910,1820
566.67,5910,1820
566.671,5910,1820
566.672,5910,1820
566.673,5910,1820
566.674,5920,1820
566.675,5920,1820
566.676,5920,1820
566.677,5920,1820
566.678,5920,1820
566.679,5920,1820
566.68,5920,1820
566.681,5920,1820
566.682,5920,1820
566.683,5920,1830
566.684,5920,1830
566.685,5930,1830
566.686,5930,1830
566.687,5930,1830
566.688,5930,1830
566.689,5930,1830
566.69,5930,1830
566.691,5930,1830
566.692,5930,1830
566.693,5930,1830
566.694,5930,1830
566.695,5930,1830
566.696,5940,1830
566.697,5940,1830
566.698,5940,1830
566.699,5940,1840
566.7,5940,1840
566.701,5940,1840
566.702,5940,1840
566.703,5940,1840
566.704,5940,1840
566.705,5940,1840
566.706,5950,1840
566.707,5950,1840
566.708,5950,1840
566.709,5950,1840
566.71,5950,1840
566.711,5950,1840
566.712,5950,1840
566.713,5950,1840
566.714,5950,1840
566.715,5950,1840
566.716,5950,1850
566.717,5960,1850
566.718,5960,1850
566.719,5960,1850
566.72,5960,1850
566.721,5960,1850
566.722,5960,1850
566.723,5960,1850
566.724,5960,1850
566.725,5960,1850
566.726,5960,1850
566.727,5960,1850
566.728,5970,1850
566.729,5970,1850
566.73,5970,1850
566.731,5970,1850
566.732,5970,1860
566.733,5970,1860
566.734,5970,1860
566.735,5970,1860
566.736,5970,1860
566.737,5970,1860
566.738,5970,1860
566.739,5980,1860
566.74,5980,1860
566.741,5980,1860
566.742,5980,1860
566.743,5980,1860
566.744,5980,1860
566.745,5980,1860
566.746,5980,1860
566.747,5980,1860
566.748,5980,1860
566.749,5980,1870
566.75,5990,1870
566.751,5990,1870
566.752,5990,1870
566.753,5990,1870
566.754,5990,1870
566.755,5990,1870
566.756,5990,1870
566.757,5990,1870
566.758,5990,1870
566.759,5990,1870
566.76,6000,1870
566.761,6000,1870
566.762,6000,1870
566.763,6000,1870
566.764,6000,1870
566.765,6000,1880
566.766,6000,1880
566.767,6000,1880
566.768,6000,1880
566.769,6000,1880
566.77,6000,1880
566.771,6010,1880
566.772,6010,1880
566.773,6010,1880
566.774,6010,1880
566.775,6010,1880
566.776,6010,1880
566.777,6010,1880
566.778,6010,1880
566.779,6010,1880
566.78,6010,1880
566.781,6010,1880
566.782,6020,1890
566.783,6020,1890
566.784,6020,1890
566.785,6020,1890
566.786,6020,1890
566.787,6020,1890
566.788,6020,1890
566.789,6020,1890
566.79,6020,1890
566.791,6020,1890
566.792,6020,1890
566.793,6030,1890
566.794,6030,1890
566.795,6030,1890
566.796,6030,1890
566.797,6030,1890
566.798,6030,1900
566.799,6030,1900
566.8,6030,1900
566.801,6030,1900
566.802,6030,1900
566.803,6040,1900
566.804,6040,1900
566.805,6040,1900
566.806,6040,1900
566.807,6040,1900
566.808,6040,1900
566.809,6040,1900
566.81,6040,1900
566.811,6040,1900
566.812,6040,1900
566.813,6040,1900
566.814,6050,1900
566.815,6050,1910
566.816,6050,1910
566.817,6050,1910
566.818,6050,1910
566.819,6050,1910
566.82,6050,1910
566.821,6050,1910
566.822,6050,1910
566.823,6050,1910
566.824,6050,1910
566.825,6060,1910
566.826,6060,1910
566.827,6060,1910
566.828,6060,1910
566.829,6060,1910
566.83,6060,1910
566.831,6060,1920
566.832,6060,1920
566.833,6060,1920
566.834,6060,1920
566.835,6060,1920
566.836,6070,1920
566.837,6070,1920
566.838,6070,1920
566.839,6070,1920
566.84,6070,1920
566.841,6070,1920
566.842,6070,1920
566.843,6070,1920
566.844,6070,1920
566.845,6070,1920
566.846,6070,1920
566.847,6080,1920
566.848,6080,1930
566.849,6080,1930
566.85,6080,1930
566.851,6080,1930
566.852,6080,1930
566.853,6080,1930
566.854,6080,1930
566.855,6080,1930
566.856,6080,1930
566.857,6090,1930
566.858,6090,1930
566.859,6090,1930
566.86,6090,1930
566.861,6090,1930
566.862,6090,1930
566.863,6090,1930
566.864,6090,1940
566.865,6090,1940
566.866,6090,1940
566.867,6090,1940
566.868,6100,1940
566.869,6100,1940
566.87,6100,1940
566.871,6100,1940
566.872,6100,1940
566.873,6100,1940
566.874,6100,1940
566.875,6100,1940
566.876,6100,1940
566.877,6100,1940
566.878,6100,1940
566.879,6110,1940
566.88,6110,1940
566.881,6110,1950
566.882,6110,1950
566.883,6110,1950
566.884,6110,1950
566.885,6110,1950
566.886,6110,1950
566.887,6110,1950
566.888,6110,1950
566.889,6110,1950
566.89,6120,1950
566.891,6120,1950
566.892,6120,1950
566.893,6120,1950
566.894,6120,1950
566.895,6120,1950
566.896,6120,1950
566.897,6120,1960
566.898,6120,1960
566.899,6120,1960
566.9,6130,1960
566.901,6130,1960
566.902,6130,1960
566.903,6130,1960
566.904,6130,1960
566.905,6130,1960
566.906,6130,1960
566.907,6130,1960
566.908,6130,1960
566.909,6130,1960
566.91,6130,1960
566.911,6140,1960
566.912,6140,1960
566.913,6140,1960
566.914,6140,1970
566.915,6140,1970
566.916,6140,1970
566.917,6140,1970
566.918,6140,1970
566.919,6140,1970
566.92,6140,1970
566.921,6140,1970
566.922,6150,1970
566.923,6150,1970
566.924,6150,1970
566.925,6150,1970
566.926,6150,1970
566.927,6150,1970
566.928,6150,1970
566.929,6150,1970
566.93,6150,1980
566.931,6150,1980
566.932,6150,1980
566.933,6160,1980
566.934,6160,1980
566.935,6160,1980
566.936,6160,1980
566.937,6160,1980
566.938,6160,1980
566.939,6160,1980
566.94,6160,1980
566.941,6160,1980
566.942,6160,1980
566.943,6160,1980
566.944,6170,1980
566.945,6170,1980
566.946,6170,1990
566.947,6170,1990
566.948,6170,1990
566.949,6170,1990
566.95,6170,1990
566.951,6170,1990
566.952,6170,1990
566.953,6170,1990
566.954,6180,1990
566.955,6180,1990
566.956,6180,1990
566.957,6180,1990
566.958,6180,1990
566.959,6180,1990
566.96,6180,1990
566.961,6180,2000
566.962,6180,2000
566.963,6180,2000
566.964,6180,2000
566.965,6190,2000
566.966,6190,2000
566.967,6190,2000
566.968,6190,2000
566.969,6190,2000
566.97,6190,2000
566.971,6190,2000
566.972,6190,2000
566.973,6190,2000
566.974,6190,2000
566.975,6190,2000
566.976,6200,2010
566.977,6200,2010
566.978,6200,2010
566.979,6200,2010
566.98,6200,2010
566.981,6200,2010
566.982,6200,2010
566.983,6200,2010
566.984,6200,2010
566.985,6200,2010
566.986,6200,2010
566.987,6210,2010
566.988,6210,2010
566.989,6210,2010
566.99,6210,2010
566.991,6210,2010
566.992,6210,2020
566.993,6210,2020
566.994,6210,2020
566.995,6210,2020
566.996,6210,2020
566.997,6220,2020
566.998,6220,2020
566.999,6220,2020
567,6220,2020
567.001,6220,2020
567.002,6220,2020
567.003,6220,2020
567.004,6220,2020
567.005,6220,2020
567.006,6220,2020
567.007,6220,2030
567.008,6230,2030
567.009,6230,2030
567.01,6230,2030
567.011,6230,2030
567.012,6230,2030
567.013,6230,2030
567.014,6230,2030
567.015,6230,2030
567.016,6230,2030
567.017,6230,2030
567.018,6230,2030
567.019,6240,2030
567.02,6240,2030
567.021,6240,2030
567.022,6240,2030
567.023,6240,2040
567.024,6240,2040
567.025,6240,2040
567.026,6240,2040
567.027,6240,2040
567.028,6240,2040
567.029,6240,2040
567.03,6250,2040
567.031,6250,2040
567.032,6250,2040
567.033,6250,2040
567.034,6250,2040
567.035,6250,2040
567.036,6250,2040
567.037,6250,2040
567.038,6250,2050
567.039,6250,2050
567.04,6250,2050
567.041,6260,2050
567.042,6260,2050
567.043,6260,2050
567.044,6260,2050
567.045,6260,2050
567.046,6260,2050
567.047,6260,2050
567.048,6260,2050
567.049,6260,2050
567.05,6260,2050
567.051,6270,2050
567.052,6270,2050
567.053,6270,2050
567.054,6270,2060
567.055,6270,2060
567.056,6270,2060
567.057,6270,2060
567.058,6270,2060
567.059,6270,2060
567.06,6270,2060
567.061,6270,2060
567.062,6280,2060
567.063,6280,2060
567.064,6280,2060
567.065,6280,2060
567.066,6280,2060
567.067,6280,2060
567.068,6280,2060
567.069,6280,2070
567.07,6280,2070
567.071,6280,2070
567.072,6280,2070
567.073,6290,2070
567.074,6290,2070
567.075,6290,2070
567.076,6290,2070
567.077,6290,2070
567.078,6290,2070
567.079,6290,2070
567.08,6290,2070
567.081,6290,2070
567.082,6290,2070
567.083,6290,2070
567.084,6300,2070
567.085,6300,2080
567.086,6300,2080
567.087,6300,2080
567.088,6300,2080
567.089,6300,2080
567.09,6300,2080
567.091,6300,2080
567.092,6300,2080
567.093,6300,2080
567.094,6310,2080
567.095,6310,2080
567.096,6310,2080
567.097,6310,2080
567.098,6310,2080
567.099,6310,2080
567.1,6310,2090
567.101,6310,2090
567.102,6310,2090
567.103,6310,2090
567.104,6310,2090
567.105,6320,2090
567.106,6320,2090
567.107,6320,2090
567.108,6320,2090
567.109,6320,2090
567.11,6320,2090
567.111,6320,2090
567.112,6320,2090
567.113,6320,2090
567.114,6320,2090
567.115,6320,2090
567.116,6330,2100
567.117,6330,2100
567.118,6330,2100
567.119,6330,2100
567.12,6330,2100
567.121,6330,2100
567.122,6330,2100
567.123,6330,2100
567.124,6330,2100
567.125,6330,2100
567.126,6330,2100
567.127,6340,2100
567.128,6340,2100
567.129,6340,2100
567.13,6340,2100
567.131,6340,2110
567.132,6340,2110
567.133,6340,2110
567.134,6340,2110
567.135,6340,2110
567.136,6340,2110
567.137,6340,2110
567.138,6350,2110
567.139,6350,2110
567.14,6350,2110
567.141,6350,2110
567.142,6350,2110
567.143,6350,2110
567.144,6350,2110
567.145,6350,2110
567.146,6350,2110
567.147,6350,2120
567.148,6360,2120
567.149,6360,2120
567.15,6360,2120
567.151,6360,2120
567.152,6360,2120
567.153,6360,2120
567.154,6360,2120
567.155,6360,2120
567.156,6360,2120
567.157,6360,2120
567.158,6360,2120
567.159,6370,2120
567.16,6370,2120
567.161,6370,2120
567.162,6370,2130
567.163,6370,2130
567.164,6370,2130
567.165,6370,2130
567.166,6370,2130
567.167,6370,2130
567.168,6370,2130
567.169,6370,2130
567.17,6380,2130
567.171,6380,2130
567.172,6380,2130
567.173,6380,2130
567.174,6380,2130
567.175,6380,2130
567.176,6380,2130
567.177,6380,2130
567.178,6380,2140
567.179,6380,2140
567.18,6380,2140
567.181,6390,2140
567.182,6390,2140
567.183,6390,2140
567.184,6390,2140
567.185,6390,2140
567.186,6390,2140
567.187,6390,2140
567.188,6390,2140
567.189,6390,2140
567.19,6390,2140
567.191,6400,2140
567.192,6400,2140
567.193,6400,2150
567.194,6400,2150
567.195,6400,2150
567.196,6400,2150
567.197,6400,2150
567.198,6400,2150
567.199,6400,2150
567.2,6400,2150
567.201,6400,2150
567.202,6410,2150
567.203,6410,2150
567.204,6410,2150
567.205,6410,2150
567.206,6410,2150
567.207,6410,2150
567.208,6410,2150
567.209,6410,2160
567.21,6410,2160
567.211,6410,2160
567.212,6410,2160
567.213,6420,2160
567.214,6420,2160
567.215,6420,2160
567.216,6420,2160
567.217,6420,2160
567.218,6420,2160
567.219,6420,2160
567.22,6420,2160
567.221,6420,2160
567.222,6420,2160
567.223,6420,2160
567.224,6430,2170
567.225,6430,2170
567.226,6430,2170
567.227,6430,2170
567.228,6430,2170
567.229,6430,2170
567.23,6430,2170
567.231,6430,2170
567.232,6430,2170
567.233,6430,2170
567.234,6430,2170
567.235,6440,2170
567.236,6440,2170
567.237,6440,2170
567.238,6440,2170
567.239,6440,2170
567.24,6440,2180
567.241,6440,2180
567.242,6440,2180
567.243,6440,2180
567.244,6440,2180
567.245,6450,2180
567.246,6450,2180
567.247,6450,2180
567.248,6450,2180
567.249,6450,2180
567.25,6450,2180
567.251,6450,2180
567.252,6450,2180
567.253,6450,2180
567.254,6450,2180
567.255,6450,2190
567.256,6460,2190
567.257,6460,2190
567.258,6460,2190
567.259,6460,2190
567.26,6460,2190
567.261,6460,2190
567.262,6460,2190
567.263,6460,2190
567.264,6460,2190
567.265,6460,2190
567.266,6460,2190
567.267,6470,2190
567.268,6470,2190
567.269,6470,2190
567.27,6470,2190
567.271,6470,2200
567.272,6470,2200
567.273,6470,2200
567.274,6470,2200
567.275,6470,2200
567.276,6470,2200
567.277,6470,2200
567.278,6480,2200
567.279,6480,2200
567.28,6480,2200
567.281,6480,2200
567.282,6480,2200
567.283,6480,2200
567.284,6480,2200
567.285,6480,2200
567.286,6480,2210
567.287,6480,2210
567.288,6490,2210
567.289,6490,2210
567.29,6490,2210
567.291,6490,2210
567.292,6490,2210
567.293,6490,2210
567.294,6490,2210
567.295,6490,2210
567.296,6490,2210
567.297,6490,2210
567.298,6490,2210
567.299,6500,2210
567.3,6500,2210
567.301,6500,2210
567.302,6500,2220
567.303,6500,2220
567.304,6500,2220
567.305,6500,2220
567.306,6500,2220
567.307,6500,2220
567.308,6500,2220
567.309,6500,2220
567.31,6510,2220
567.311,6510,2220
567.312,6510,2220
567.313,6510,2220
567.314,6510,2220
567.315,6510,2220
567.316,6510,2220
567.317,6510,2230
567.318,6510,2230
567.319,6510,2230
567.32,6520,2230
567.321,6520,2230
567.322,6520,2230
567.323,6520,2230
567.324,6520,2230
567.325,6520,2230
567.326,6520,2230
567.327,6520,2230
567.328,6520,2230
567.329,6520,2230
567.33,6520,2230
567.331,6530,2230
567.332,6530,2230
567.333,6530,2240
567.334,6530,2240
567.335,6530,2240
567.336,6530,2240
567.337,6530,2240
567.338,6530,2240
567.339,6530,2240
567.34,6530,2240
567.341,6530,2240
567.342,6540,2240
567.343,6540,2240
567.344,6540,2240
567.345,6540,2240
567.346,6540,2240
567.347,6540,2240
567.348,6540,2250
567.349,6540,2250
567.35,6540,2250
567.351,6540,2250
567.352,6540,2250
567.353,6550,2250
567.354,6550,2250
567.355,6550,2250
567.356,6550,2250
567.357,6550,2250
567.358,6550,2250
567.359,6550,2250
567.36,6550,2250
567.361,6550,2250
567.362,6550,2250
567.363,6560,2250
567.364,6560,2260
567.365,6560,2260
567.366,6560,2260
567.367,6560,2260
567.368,6560,2260
567.369,6560,2260
567.37,6560,2260
567.371,6560,2260
567.372,6560,2260
567.373,6560,2260
567.374,6570,2260
567.375,6570,2260
567.376,6570,2260
567.377,6570,2260
567.378,6570,2260
567.379,6570,2270
567.38,6570,2270
567.381,6570,2270
567.382,6570,2270
567.383,6570,2270
567.384,6570,2270
567.385,6580,2270
567.386,6580,2270
567.387,6580,2270
567.388,6580,2270
567.389,6580,2270
567.39,6580,2270
567.391,6580,2270
567.392,6580,2270
567.393,6580,2270
567.394,6580,2270
567.395,6580,2280
567.396,6590,2280
567.397,6590,2280
567.398,6590,2280
567.399,6590,2280
567.4,6590,2280
567.401,6590,2280
567.402,6590,2280
567.403,6590,2280
567.404,6590,2280
567.405,6590,2280
567.406,6600,2280
567.407,6600,2280
567.408,6600,2280
567.409,6600,2280
567.41,6600,2290
567.411,6600,2290
567.412,6600,2290
567.413,6600,2290
567.414,6600,2290
567.415,6600,2290
567.416,6600,2290
567.417,6610,2290
567.418,6610,2290
567.419,6610,2290
567.42,6610,2290
567.421,6610,2290
567.422,6610,2290
567.423,6610,2290
567.424,6610,2290
567.425,6610,2300
567.426,6610,2300
567.427,6610,2300
567.428,6620,2300
567.429,6620,2300
567.43,6620,2300
567.431,6620,2300
567.432,6620,2300
567.433,6620,2300
567.434,6620,2300
567.435,6620,2300
567.436,6620,2300
567.437,6620,2300
567.438,6620,2300
567.439,6630,2300
567.44,6630,2300
567.441,6630,2310
567.442,6630,2310
567.443,6630,2310
567.444,6630,2310
567.445,6630,2310
567.446,6630,2310
567.447,6630,2310
567.448,6630,2310
567.449,6640,2310
567.45,6640,2310
567.451,6640,2310
567.452,6640,2310
567.453,6640,2310
567.454,6640,2310
567.455,6640,2310
567.456,6640,2320
567.457,6640,2320
567.458,6640,2320
567.459,6640,2320
567.46,6650,2320
567.461,6650,2320
567.462,6650,2320
567.463,6650,2320
567.464,6650,2320
567.465,6650,2320
567.466,6650,2320
567.467,6650,2320
567.468,6650,2320
567.469,6650,2320
567.47,6650,2320
567.471,6660,2320
567.472,6660,2330
567.473,6660,2330
567.474,6660,2330
567.475,6660,2330
567.476,6660,2330
567.477,6660,2330
567.478,6660,2330
567.479,6660,2330
567.48,6660,2330
567.481,6660,2330
567.482,6670,2330
567.483,6670,2330
567.484,6670,2330
567.485,6670,2330
567.486,6670,2330
567.487,6670,2340
567.488,6670,2340
567.489,6670,2340
567.49,6670,2340
567.491,6670,2340
567.492,6680,2340
567.493,6680,2340
567.494,6680,2340
567.495,6680,2340
567.496,6680,2340
567.497,6680,2340
567.498,6680,2340
567.499,6680,2340
567.5,6680,2340
567.501,6680,2340
567.502,6680,2340
567.503,6690,2350
567.504,6690,2350
567.505,6690,2350
567.506,6690,2350
567.507,6690,2350
567.508,6690,2350
567.509,6690,2350
567.51,6690,2350
567.511,6690,2350
567.512,6690,2350
567.513,6690,2350
567.514,6700,2350
567.515,6700,2350
567.516,6700,2350
567.517,6700,2350
567.518,6700,2360
567.519,6700,2360
567.52,6700,2360
567.521,6700,2360
567.522,6700,2360
567.523,6700,2360
567.524,6700,2360
567.525,6710,2360
567.526,6710,2360
567.527,6710,2360
567.528,6710,2360
567.529,6710,2360
567.53,6710,2360
567.531,6710,2360
567.532,6710,2360
567.533,6710,2360
567.534,6710,2370
567.535,6720,2370
567.536,6720,2370
567.537,6720,2370
567.538,6720,2370
567.539,6720,2370
567.54,6720,2370
567.541,6720,2370
567.542,6720,2370
567.543,6720,2370
567.544,6720,2370
567.545,6720,2370
567.546,6720,2370
567.547,6730,2370
567.548,6730,2370
567.549,6730,2380
567.55,6730,2380
567.551,6730,2380
567.552,6730,2380
567.553,6730,2380
567.554,6730,2380
567.555,6730,2380
567.556,6730,2380
567.557,6730,2380
567.558,6730,2380
567.559,6730,2380
567.56,6740,2380
567.561,6740,2380
567.562,6740,2380
567.563,6740,2390
567.564,6740,2390
567.565,6740,2390
567.566,6740,2390
567.567,6740,2390
567.568,6740,2390
567.569,6740,2390
567.57,6740,2390
567.571,6740,2390
567.572,6750,2390
567.573,6750,2390
567.574,6750,2390
567.575,6750,2390
567.576,6750,2390
567.577,6750,2390
567.578,6750,2400
567.579,6750,2400
567.58,6750,2400
567.581,6750,2400
567.582,6750,2400
567.583,6750,2400
567.584,6750,2400
567.585,6760,2400
567.586,6760,2400
567.587,6760,2400
567.588,6760,2400
567.589,6760,2400
567.59,6760,2400
567.591,6760,2400
567.592,6760,2410
567.593,6760,2410
567.594,6760,2410
567.595,6760,2410
567.596,6760,2410
567.597,6760,2410
567.598,6770,2410
567.599,6770,2410
567.6,6770,2410
567.601,6770,2410
567.602,6770,2410
567.603,6770,2410
567.604,6770,2410
567.605,6770,2410
567.606,6770,2410
567.607,6770,2420
567.608,6770,2420
567.609,6770,2420
567.61,6780,2420
567.611,6780,2420
567.612,6780,2420
567.613,6780,2420
567.614,6780,2420
567.615,6780,2420
567.616,6780,2420
567.617,6780,2420
567.618,6780,2420
567.619,6780,2420
567.62,6780,2420
567.621,6780,2430
567.622,6780,2430
